STATEICP,DEGFIELDD,EDUCD,OCC_CODE,INCTOT,SEX,AGE,STATE,EDUCATION_LABEL,DEGFIELDD_NAME
81,5403,101,371011,173594,Male,41,Alaska,Bachelor's degree,Finance
81,1301,101,152031,102687,Female,30,Alaska,Bachelor's degree,Environmental Science
81,2300,114,119030,116738,Male,49,Alaska,Master's degree,Education
81,3301,114,119030,110253,Female,40,Alaska,Master's degree,Social Work
81,4901,114,211019,177270,Male,52,Alaska,Master's degree,Mechanical Engineering
81,5504,114,001191,175540,Male,54,Alaska,Master's degree,Real Estate
81,1301,101,431011,122143,Male,38,Alaska,Bachelor's degree,Environmental Science
81,2308,115,119030,104848,Female,57,Alaska,Professional degree,Science Education
81,6203,101,332011,105000,Male,42,Alaska,Bachelor's degree,Developmental Psychology
81,5507,101,113061,250000,Male,56,Alaska,Bachelor's degree,Business Administration
81,2304,101,172070,115000,Female,36,Alaska,Bachelor's degree,Elementary Education
81,6200,101,131041,131100,Male,36,Alaska,Bachelor's degree,Psychology
81,1302,116,291011,486600,Male,68,Alaska,Doctoral degree,Forestry
81,5301,101,151252,131230,Male,27,Alaska,Bachelor's degree,Business Administration
81,5901,101,119111,125020,Male,40,Alaska,Bachelor's degree,Educational Leadership
81,6107,101,291141,106000,Female,41,Alaska,Bachelor's degree,Athletic Training
81,5004,101,537062,151100,Male,45,Alaska,Bachelor's degree,Comparative Literature
81,6107,101,291141,151200,Female,40,Alaska,Bachelor's degree,Athletic Training
81,5301,116,211093,120000,Male,48,Alaska,Doctoral degree,Business Administration
81,5507,101,151299,100000,Female,38,Alaska,Bachelor's degree,Business Administration
81,5501,101,132052,200000,Male,36,Alaska,Bachelor's degree,Marketing
61,5503,101,399041,108723,Female,23,Arizona,Bachelor's degree,Supply Chain Management
61,6107,101,291141,112230,Male,29,Arizona,Bachelor's degree,Athletic Training
61,2399,101,001191,246672,Male,41,Arizona,Bachelor's degree,Miscellaneous Education
61,6200,101,412010,130935,Male,53,Arizona,Bachelor's degree,Psychology
61,6002,114,151252,160161,Male,33,Arizona,Master's degree,Health Administration
61,2405,114,001191,120413,Male,69,Arizona,Master's degree,Chemical Engineering
61,5506,116,151221,106384,Male,31,Arizona,Doctoral degree,International Business
61,3301,101,131111,175359,Male,32,Arizona,Bachelor's degree,Social Work
61,2102,101,151252,117257,Male,25,Arizona,Bachelor's degree,Computer Science
61,6203,101,351011,436059,Male,49,Arizona,Bachelor's degree,Developmental Psychology
61,4002,114,001110,110593,Female,42,Arizona,Master's degree,Political Science
61,5507,101,151211,120413,Male,36,Arizona,Bachelor's degree,Business Administration
61,2105,101,001191,116906,Female,29,Arizona,Bachelor's degree,Information Sciences
61,6107,114,411012,163668,Female,41,Arizona,Master's degree,Athletic Training
61,6107,101,291141,127428,Female,52,Arizona,Bachelor's degree,Athletic Training
61,6107,101,292090,151978,Male,52,Arizona,Bachelor's degree,Athletic Training
61,2407,101,027102,175359,Male,45,Arizona,Bachelor's degree,Computer Engineering
61,6203,101,151251,208093,Male,43,Arizona,Bachelor's degree,Developmental Psychology
61,2408,114,151252,167176,Female,39,Arizona,Master's degree,Electrical Engineering
61,6209,101,511011,122751,Female,36,Arizona,Bachelor's degree,Experimental Psychology
61,6203,101,131041,120413,Female,37,Arizona,Bachelor's degree,Developmental Psychology
61,5506,115,131030,160161,Male,47,Arizona,Professional degree,International Business
61,3600,114,291071,196519,Male,42,Arizona,Master's degree,Chemistry
61,3600,115,291071,175476,Female,43,Arizona,Professional degree,Chemistry
61,2304,114,002530,112230,Female,60,Arizona,Master's degree,Elementary Education
61,6103,114,131041,157823,Female,34,Arizona,Master's degree,Pharmacy Technician
61,6107,114,291141,105215,Female,60,Arizona,Master's degree,Athletic Training
61,2304,101,119021,118204,Female,46,Arizona,Bachelor's degree,Elementary Education
61,2405,101,232093,122751,Female,39,Arizona,Bachelor's degree,Chemical Engineering
61,6201,101,132011,106384,Female,37,Arizona,Bachelor's degree,Clinical Psychology
61,2414,114,001110,233812,Male,55,Arizona,Master's degree,Mining Engineering
61,5004,114,019204,117783,Male,45,Arizona,Master's degree,Comparative Literature
61,6107,114,002530,128597,Female,47,Arizona,Master's degree,Athletic Training
61,6200,101,413021,327337,Male,57,Arizona,Bachelor's degree,Psychology
61,1301,115,002310,122751,Female,41,Arizona,Professional degree,Environmental Science
61,2304,101,419020,116906,Female,62,Arizona,Bachelor's degree,Elementary Education
61,2403,116,192099,130935,Female,39,Arizona,Doctoral degree,Architectural Engineering
61,6203,101,001191,122751,Female,42,Arizona,Bachelor's degree,Developmental Psychology
61,6212,101,131082,140287,Female,53,Arizona,Bachelor's degree,Abnormal Psychology
61,2408,114,119041,152036,Female,46,Arizona,Master's degree,Electrical Engineering
61,2106,101,001191,146132,Female,49,Arizona,Bachelor's degree,Information Security
61,5601,114,172051,103579,Male,37,Arizona,Master's degree,Consumer Sciences
61,5200,101,015124,140287,Male,60,Arizona,Bachelor's degree,Fine Arts
61,3600,115,001110,482822,Female,56,Arizona,Professional degree,Chemistry
61,6203,101,211012,104046,Female,50,Arizona,Bachelor's degree,Developmental Psychology
61,6203,114,131070,164837,Male,58,Arizona,Master's degree,Developmental Psychology
61,2100,114,131111,100422,Male,44,Arizona,Master's degree,Computer Science and IT
61,3301,116,119030,146132,Female,48,Arizona,Doctoral degree,Social Work
61,5301,101,332011,109892,Male,38,Arizona,Bachelor's degree,Business Administration
61,1401,114,001110,284082,Male,40,Arizona,Master's degree,Architecture
61,5901,101,532010,150809,Male,35,Arizona,Bachelor's degree,Educational Leadership
61,6203,115,132052,140287,Male,41,Arizona,Professional degree,Developmental Psychology
61,1302,101,001191,108255,Male,44,Arizona,Bachelor's degree,Forestry
61,3600,101,291141,100539,Female,55,Arizona,Bachelor's degree,Chemistry
61,2300,101,001110,127428,Female,49,Arizona,Bachelor's degree,Education
61,2300,114,001110,105215,Female,38,Arizona,Master's degree,Education
61,2304,114,119030,116906,Female,47,Arizona,Master's degree,Elementary Education
61,1901,101,131030,116906,Female,36,Arizona,Bachelor's degree,Communications
61,5507,101,411012,116906,Male,38,Arizona,Bachelor's degree,Business Administration
61,4901,114,151252,135611,Male,58,Arizona,Master's degree,Mechanical Engineering
61,6207,101,132051,132688,Male,36,Arizona,Bachelor's degree,Educational Psychology
61,6402,115,002310,137949,Male,55,Arizona,Professional degree,Human Development
61,2414,101,001191,252517,Male,46,Arizona,Bachelor's degree,Mining Engineering
61,6203,101,411011,192895,Female,40,Arizona,Bachelor's degree,Developmental Psychology
61,2300,114,112022,487498,Female,54,Arizona,Master's degree,Education
61,3600,114,291131,114568,Female,47,Arizona,Master's degree,Chemistry
61,2001,101,151244,140287,Male,29,Arizona,Bachelor's degree,Communication Technologies
61,6103,101,419099,104865,Male,43,Arizona,Bachelor's degree,Pharmacy Technician
61,6107,114,291141,105215,Female,42,Arizona,Master's degree,Athletic Training
61,6203,101,399011,327337,Female,48,Arizona,Bachelor's degree,Developmental Psychology
61,2414,101,131082,121582,Male,30,Arizona,Bachelor's degree,Mining Engineering
61,6210,114,119081,111061,Female,49,Arizona,Master's degree,Social Psychology
61,2100,101,151299,116906,Male,39,Arizona,Bachelor's degree,Computer Science and IT
61,6107,101,291141,114568,Female,29,Arizona,Bachelor's degree,Athletic Training
61,2401,101,132011,116906,Male,38,Arizona,Bachelor's degree,Aerospace Engineering
61,2409,114,172011,101708,Female,25,Arizona,Master's degree,Environmental Engineering
61,5301,114,291141,130935,Female,37,Arizona,Master's degree,Business Administration
61,1401,101,119111,192895,Male,41,Arizona,Bachelor's degree,Architecture
61,3301,115,291123,111061,Male,49,Arizona,Professional degree,Social Work
61,6207,115,291051,151978,Male,36,Arizona,Professional degree,Educational Psychology
61,6200,115,419020,193479,Female,46,Arizona,Professional degree,Psychology
61,6203,101,439061,116906,Male,58,Arizona,Bachelor's degree,Developmental Psychology
61,3601,101,291141,181204,Female,28,Arizona,Bachelor's degree,Geology
61,6004,101,131151,127895,Male,44,Arizona,Bachelor's degree,Medical Assisting
61,2105,116,251000,216276,Female,46,Arizona,Doctoral degree,Information Sciences
61,6212,101,518021,114568,Male,28,Arizona,Bachelor's degree,Abnormal Psychology
61,5404,114,211029,107554,Female,60,Arizona,Master's degree,Human Resources
61,5200,114,001110,146132,Female,48,Arizona,Master's degree,Fine Arts
61,4801,116,211019,155836,Male,74,Arizona,Doctoral degree,Law and Legal Studies
61,6107,114,291141,178866,Male,52,Arizona,Master's degree,Athletic Training
61,6107,101,119111,111061,Female,38,Arizona,Bachelor's degree,Athletic Training
61,4801,114,001191,192895,Male,48,Arizona,Master's degree,Law and Legal Studies
61,4801,101,291071,114568,Male,31,Arizona,Bachelor's degree,Law and Legal Studies
61,6203,101,291141,105215,Female,48,Arizona,Bachelor's degree,Developmental Psychology
61,3600,114,291124,188230,Male,57,Arizona,Master's degree,Chemistry
61,6203,114,113031,222706,Male,46,Arizona,Master's degree,Developmental Psychology
61,2408,101,151252,125791,Female,34,Arizona,Bachelor's degree,Electrical Engineering
61,2408,114,172011,198740,Male,48,Arizona,Master's degree,Electrical Engineering
61,3401,101,272022,151978,Male,68,Arizona,Bachelor's degree,Physical Sciences
61,2502,114,172070,168345,Male,39,Arizona,Master's degree,Electrical Engineering Tech
61,6107,101,291141,104046,Female,50,Arizona,Bachelor's degree,Athletic Training
61,2400,114,001520,187050,Male,53,Arizona,Master's degree,Engineering
61,6103,114,119111,105215,Male,45,Arizona,Master's degree,Pharmacy Technician
61,6200,101,001191,140287,Female,51,Arizona,Bachelor's degree,Psychology
61,6203,101,331090,197493,Male,56,Arizona,Bachelor's degree,Developmental Psychology
61,2400,115,172051,103340,Male,35,Arizona,Professional degree,Engineering
61,2304,114,119030,114822,Male,47,Arizona,Master's degree,Elementary Education
61,6107,101,291141,137786,Male,47,Arizona,Bachelor's degree,Athletic Training
61,1901,101,111021,143527,Male,39,Arizona,Bachelor's degree,Communications
61,6203,101,413091,171084,Male,34,Arizona,Bachelor's degree,Developmental Psychology
61,3606,115,291210,160750,Male,61,Arizona,Professional degree,Planetary Science
61,6107,114,291141,109092,Female,36,Arizona,Master's degree,Athletic Training
61,5506,114,252020,114822,Male,36,Arizona,Master's degree,International Business
61,6203,101,112021,155009,Female,35,Arizona,Bachelor's degree,Developmental Psychology
61,6206,101,131082,118875,Female,30,Arizona,Bachelor's degree,Organizational Psychology
61,3600,101,291141,120563,Female,35,Arizona,Bachelor's degree,Chemistry
61,5200,116,019303,137901,Male,45,Arizona,Doctoral degree,Fine Arts
61,6200,101,111021,114822,Male,40,Arizona,Bachelor's degree,Psychology
61,5003,114,131199,153287,Female,47,Arizona,Master's degree,Foreign Languages
61,6203,101,151211,142379,Male,53,Arizona,Bachelor's degree,Developmental Psychology
61,2102,101,151252,103340,Male,28,Arizona,Bachelor's degree,Computer Science
61,3401,101,111021,132045,Male,39,Arizona,Bachelor's degree,Physical Sciences
61,2106,101,151212,112525,Male,35,Arizona,Bachelor's degree,Information Security
61,6107,114,002911,137786,Female,37,Arizona,Master's degree,Athletic Training
61,6200,101,434071,126304,Female,51,Arizona,Bachelor's degree,Psychology
61,6102,114,291127,112525,Female,35,Arizona,Master's degree,Dentistry
61,5401,114,119141,137786,Female,53,Arizona,Master's degree,Business
61,2106,101,151212,107932,Male,34,Arizona,Bachelor's degree,Information Security
61,6203,101,339030,118175,Male,50,Arizona,Bachelor's degree,Developmental Psychology
61,5502,116,251000,163047,Female,40,Arizona,Doctoral degree,Management Science
61,3401,115,002310,242503,Male,64,Arizona,Professional degree,Physical Sciences
61,6200,114,435061,183715,Male,39,Arizona,Master's degree,Psychology
61,5200,114,291141,102191,Female,44,Arizona,Master's degree,Fine Arts
61,6207,114,001191,132045,Male,44,Arizona,Master's degree,Educational Psychology
61,3700,114,292031,136867,Male,49,Arizona,Master's degree,Social Sciences
61,2102,101,001191,168788,Male,29,Arizona,Bachelor's degree,Computer Science
61,6103,101,001191,137786,Female,53,Arizona,Bachelor's degree,Pharmacy Technician
61,2406,114,112021,528180,Male,61,Arizona,Master's degree,Civil Engineering
61,6107,114,119111,155009,Female,49,Arizona,Master's degree,Athletic Training
61,5506,101,414010,189456,Female,44,Arizona,Bachelor's degree,International Business
61,3600,115,119111,481103,Female,45,Arizona,Professional degree,Chemistry
61,6107,101,291141,112525,Female,41,Arizona,Bachelor's degree,Athletic Training
61,2412,114,113013,243422,Male,52,Arizona,Master's degree,Mechanical Engineering
61,2307,114,119030,151565,Female,39,Arizona,Master's degree,Early Childhood Education
61,6204,101,001191,137786,Male,45,Arizona,Bachelor's degree,Cognitive Psychology
61,6200,114,119041,183715,Male,48,Arizona,Master's degree,Psychology
61,2408,101,172141,109081,Male,39,Arizona,Bachelor's degree,Electrical Engineering
61,2414,114,419099,195197,Female,39,Arizona,Master's degree,Mining Engineering
61,6200,101,395094,114822,Female,45,Arizona,Bachelor's degree,Psychology
61,2307,101,252020,115970,Female,27,Arizona,Bachelor's degree,Early Childhood Education
61,6107,101,291141,101043,Female,50,Arizona,Bachelor's degree,Athletic Training
61,5901,101,552010,110229,Male,28,Arizona,Bachelor's degree,Educational Leadership
61,2599,101,119021,173381,Male,55,Arizona,Bachelor's degree,Miscellaneous Engineering Tech
61,4002,114,172041,137786,Female,29,Arizona,Master's degree,Political Science
61,6207,101,001191,172233,Female,33,Arizona,Bachelor's degree,Educational Psychology
61,3700,114,253041,186930,Male,63,Arizona,Master's degree,Social Sciences
61,2405,114,172141,126304,Male,30,Arizona,Master's degree,Chemical Engineering
61,2300,114,119030,138934,Male,60,Arizona,Master's degree,Education
61,6203,101,551010,110229,Male,40,Arizona,Bachelor's degree,Developmental Psychology
61,5506,115,002310,446656,Male,52,Arizona,Professional degree,International Business
61,6402,114,002911,114822,Female,33,Arizona,Master's degree,Human Development
61,5200,116,019303,143527,Male,57,Arizona,Doctoral degree,Fine Arts
61,1100,116,001721,241126,Male,53,Arizona,Doctoral degree,Agriculture
61,2401,101,001721,112525,Male,41,Arizona,Bachelor's degree,Aerospace Engineering
61,6200,101,514041,137786,Male,28,Arizona,Bachelor's degree,Psychology
61,5506,101,132081,107932,Male,49,Arizona,Bachelor's degree,International Business
61,5003,115,291051,163047,Male,38,Arizona,Professional degree,Foreign Languages
61,6203,101,131082,169936,Male,54,Arizona,Bachelor's degree,Developmental Psychology
61,5501,116,002310,446656,Male,46,Arizona,Doctoral degree,Marketing
61,6201,101,151241,126304,Male,51,Arizona,Bachelor's degree,Clinical Psychology
61,6107,116,002911,160750,Female,58,Arizona,Doctoral degree,Athletic Training
61,5506,101,559830,137786,Male,49,Arizona,Bachelor's degree,International Business
61,2106,101,151252,127452,Male,35,Arizona,Bachelor's degree,Information Security
61,1903,101,131070,137786,Female,50,Arizona,Bachelor's degree,Mass Media
61,2400,101,001721,126304,Male,41,Arizona,Bachelor's degree,Engineering
61,1902,101,112030,103340,Female,56,Arizona,Bachelor's degree,Journalism
61,6203,101,111021,117118,Male,35,Arizona,Bachelor's degree,Developmental Psychology
